bib_number,1687,579,133,116,bib_number_0000.jpg,2362,1569
bib_number,2799,2449,186,471,bib_number_0001.jpg,5184,3456
bib_number,3119,1508,264,220,bib_number_0002.jpg,5184,3456
bib_number,2488,2544,480,458,bib_number_0003.jpg,5184,3456
bib_number,4571,2259,609,652,bib_number_0004.jpg,5184,3456
bib_number,3430,2359,320,441,bib_number_0004.jpg,5184,3456
bib_number,2903,2095,255,583,bib_number_0004.jpg,5184,3456
bib_number,1927,2229,436,337,bib_number_0004.jpg,5184,3456
bib_number,1084,1832,242,173,bib_number_0004.jpg,5184,3456
bib_number,3063,1940,307,207,bib_number_0005.jpg,5184,3456
bib_number,3560,2493,445,549,bib_number_0006.jpg,5184,3456
bib_number,4614,1646,168,117,bib_number_0007.jpg,5184,3456
bib_number,2735,1581,389,320,bib_number_0008.jpg,5184,3456
bib_number,2320,1469,190,147,bib_number_0008.jpg,5184,3456
bib_number,1793,2605,363,393,bib_number_0009.jpg,5184,3456
bib_number,1858,1655,229,216,bib_number_0010.jpg,5184,3456
bib_number,3309,1577,238,173,bib_number_0010.jpg,5184,3456
bib_number,2851,1469,138,91,bib_number_0010.jpg,5184,3456
bib_number,2069,1909,276,220,bib_number_0011.jpg,5184,3456
bib_number,1866,2255,492,376,bib_number_0012.jpg,5184,3456
bib_number,3879,2519,259,203,bib_number_0013.jpg,5184,3456
bib_number,3309,2419,177,181,bib_number_0013.jpg,5184,3456
bib_number,3054,2367,151,138,bib_number_0013.jpg,5184,3456
bib_number,2709,2398,78,130,bib_number_0013.jpg,5184,3456
bib_number,2730,2441,147,183,bib_number_0013.jpg,5184,3456
bib_number,1395,2074,99,112,bib_number_0013.jpg,5184,3456
bib_number,1041,2069,82,143,bib_number_0013.jpg,5184,3456
bib_number,708,2121,130,104,bib_number_0013.jpg,5184,3456
bib_number,13,2043,168,151,bib_number_0013.jpg,5184,3456
bib_number,2026,2225,86,100,bib_number_0013.jpg,5184,3456
bib_number,1642,2143,69,203,bib_number_0013.jpg,5184,3456
bib_number,3661,2322,51,180,bib_number_0013.jpg,5184,3456
bib_number,2799,2091,104,143,bib_number_0014.jpg,5184,3456
bib_number,3305,2121,78,93,bib_number_0014.jpg,5184,3456
bib_number,3644,2199,45,86,bib_number_0014.jpg,5184,3456
bib_number,3402,2203,93,76,bib_number_0014.jpg,5184,3456
bib_number,3212,2218,50,84,bib_number_0014.jpg,5184,3456
bib_number,2938,2264,123,106,bib_number_0014.jpg,5184,3456
bib_number,2709,1922,259,259,bib_number_0015.jpg,5184,3456
bib_number,2834,1503,268,199,bib_number_0016.jpg,5184,3456
bib_number,2748,2657,665,553,bib_number_0017.jpg,5184,3456
bib_number,3197,1763,255,264,bib_number_0018.jpg,5184,3456
bib_number,3879,1702,238,181,bib_number_0018.jpg,5184,3456
bib_number,2249,1498,207,176,bib_number_0018.jpg,5184,3456
bib_number,1858,1819,337,229,bib_number_0019.jpg,5184,3456
bib_number,2683,1089,168,138,bib_number_0019.jpg,5184,3456
bib_number,2147,1706,177,199,bib_number_0020.jpg,5184,3456
bib_number,2346,2091,238,251,bib_number_0021.jpg,5184,3456
bib_number,2968,2160,376,289,bib_number_0021.jpg,5184,3456
bib_number,4722,1801,99,207,bib_number_0021.jpg,5184,3456
bib_number,2225,1758,212,138,bib_number_0022.jpg,5184,3456
bib_number,2899,1534,147,147,bib_number_0022.jpg,5184,3456
bib_number,1240,1668,168,143,bib_number_0022.jpg,5184,3456
bib_number,678,1568,82,82,bib_number_0022.jpg,5184,3456
bib_number,2886,1863,149,146,bib_number_0023.jpg,5184,3456
bib_number,2230,1685,149,135,bib_number_0023.jpg,5184,3456
bib_number,1601,1898,275,140,bib_number_0023.jpg,5184,3456
bib_number,1820,1847,154,149,bib_number_0023.jpg,5184,3456
bib_number,1242,1636,138,108,bib_number_0023.jpg,5184,3456
bib_number,448,1499,112,101,bib_number_0023.jpg,5184,3456
bib_number,733,1394,86,67,bib_number_0023.jpg,5184,3456
bib_number,245,1437,82,62,bib_number_0023.jpg,5184,3456
bib_number,45,1403,56,51,bib_number_0023.jpg,5184,3456
bib_number,1845,1961,289,255,bib_number_0024.jpg,5184,3456
bib_number,2437,1823,211,158,bib_number_0024.jpg,5184,3456
bib_number,3001,1716,157,221,bib_number_0024.jpg,5184,3456
bib_number,3979,2998,471,449,bib_number_0024.jpg,5184,3456
bib_number,1076,1562,128,92,bib_number_0024.jpg,5184,3456
bib_number,790,1474,101,77,bib_number_0024.jpg,5184,3456
bib_number,1314,1411,52,76,bib_number_0024.jpg,5184,3456
bib_number,1560,1536,93,60,bib_number_0024.jpg,5184,3456
bib_number,2760,1482,190,393,bib_number_0025.jpg,5184,3456
bib_number,1387,1486,445,363,bib_number_0025.jpg,5184,3456
bib_number,588,1637,173,367,bib_number_0025.jpg,5184,3456
bib_number,2493,1538,354,238,bib_number_0026.jpg,5184,3456
bib_number,3391,2303,467,302,bib_number_0027.jpg,5184,3456
bib_number,4994,2864,190,583,bib_number_0027.jpg,5184,3456
bib_number,2212,1456,264,264,bib_number_0028.jpg,5184,3456
bib_number,2220,1814,212,194,bib_number_0029.jpg,5184,3456
bib_number,2804,1892,320,255,bib_number_0030.jpg,5184,3456
bib_number,976,2277,225,173,bib_number_0031.jpg,5184,3456
bib_number,2415,2121,311,216,bib_number_0032.jpg,5184,3456
bib_number,3002,1668,233,216,bib_number_0033.jpg,5184,3456
bib_number,2445,1836,259,363,bib_number_0034.jpg,5184,3456
bib_number,2817,2255,320,238,bib_number_0035.jpg,5184,3456
bib_number,2009,2311,281,190,bib_number_0035.jpg,5184,3456
bib_number,5072,1899,100,79,bib_number_0035.jpg,5184,3456
bib_number,2013,2156,229,216,bib_number_0036.jpg,5184,3456
bib_number,2830,2199,181,190,bib_number_0036.jpg,5184,3456
bib_number,601,1814,135,79,bib_number_0036.jpg,5184,3456
bib_number,871,1759,88,47,bib_number_0036.jpg,5184,3456
bib_number,1014,1782,50,64,bib_number_0036.jpg,5184,3456
bib_number,413,1702,54,43,bib_number_0036.jpg,5184,3456
bib_number,199,1695,38,30,bib_number_0036.jpg,5184,3456
bib_number,2873,1940,147,134,bib_number_0037.jpg,5184,3456
bib_number,4838,1661,98,68,bib_number_0037.jpg,5184,3456
bib_number,4,2238,212,631,bib_number_0038.jpg,5184,3456
bib_number,2130,2838,696,600,bib_number_0038.jpg,5184,3456
bib_number,2510,1979,384,302,bib_number_0039.jpg,5184,3456
bib_number,3201,2760,505,354,bib_number_0040.jpg,5184,3456
bib_number,2631,1797,311,216,bib_number_0041.jpg,5184,3456
bib_number,2238,1503,173,143,bib_number_0041.jpg,5184,3456
bib_number,2432,1676,363,276,bib_number_0042.jpg,5184,3456
bib_number,1568,2004,367,488,bib_number_0043.jpg,5184,3456
bib_number,2160,1572,268,276,bib_number_0044.jpg,5184,3456
bib_number,2821,1840,324,229,bib_number_0045.jpg,5184,3456
bib_number,2303,1741,216,216,bib_number_0045.jpg,5184,3456
bib_number,1919,2094,74,117,bib_number_0046.jpg,5184,3456
bib_number,2066,2226,135,140,bib_number_0046.jpg,5184,3456
bib_number,1657,2160,160,127,bib_number_0046.jpg,5184,3456
bib_number,3029,2114,206,178,bib_number_0046.jpg,5184,3456
bib_number,2849,2117,61,125,bib_number_0046.jpg,5184,3456
bib_number,3504,2213,186,127,bib_number_0046.jpg,5184,3456
bib_number,3908,2221,196,173,bib_number_0046.jpg,5184,3456
bib_number,3314,2025,112,127,bib_number_0046.jpg,5184,3456
bib_number,4812,2169,220,177,bib_number_0046.jpg,5184,3456
bib_number,4579,2179,105,136,bib_number_0046.jpg,5184,3456
bib_number,2379,2003,148,148,bib_number_0046.jpg,5184,3456
bib_number,2225,1693,151,117,bib_number_0047.jpg,5184,3456
bib_number,2880,1867,154,151,bib_number_0047.jpg,5184,3456
bib_number,1620,1846,262,197,bib_number_0047.jpg,5184,3456
bib_number,1817,1843,151,151,bib_number_0047.jpg,5184,3456
bib_number,1246,1642,132,98,bib_number_0047.jpg,5184,3456
bib_number,449,1499,111,98,bib_number_0047.jpg,5184,3456
bib_number,736,1405,83,53,bib_number_0047.jpg,5184,3456
bib_number,242,1450,77,45,bib_number_0047.jpg,5184,3456
bib_number,41,1409,64,38,bib_number_0047.jpg,5184,3456
bib_number,2119,1731,170,140,bib_number_0048.jpg,5184,3456
bib_number,1363,1739,192,111,bib_number_0048.jpg,5184,3456
bib_number,526,1489,88,64,bib_number_0048.jpg,5184,3456
bib_number,815,1528,58,29,bib_number_0048.jpg,5184,3456
bib_number,1495,2480,579,492,bib_number_0049.jpg,5184,3456
bib_number,3646,2216,661,549,bib_number_0050.jpg,5184,3456
bib_number,1810,2316,225,350,bib_number_0050.jpg,5184,3456
bib_number,2259,2009,151,229,bib_number_0050.jpg,5184,3456
