bib_number,945,894,135,102,bib_number_1927.png,2048,1365
bib_number,1687,579,133,116,bib_number_0000.jpg,2362,1569
bib_number,2799,2449,186,471,bib_number_0001.jpg,5184,3456
bib_number,3119,1508,264,220,bib_number_0002.jpg,5184,3456
bib_number,2488,2544,480,458,bib_number_0003.jpg,5184,3456
bib_number,4571,2259,609,652,bib_number_0004.jpg,5184,3456
bib_number,3430,2359,320,441,bib_number_0004.jpg,5184,3456
bib_number,2903,2095,255,583,bib_number_0004.jpg,5184,3456
bib_number,1927,2229,436,337,bib_number_0004.jpg,5184,3456
bib_number,1084,1832,242,173,bib_number_0004.jpg,5184,3456
bib_number,3063,1940,307,207,bib_number_0005.jpg,5184,3456
bib_number,3560,2493,445,549,bib_number_0006.jpg,5184,3456
bib_number,4614,1646,168,117,bib_number_0007.jpg,5184,3456
bib_number,2735,1581,389,320,bib_number_0008.jpg,5184,3456
bib_number,2320,1469,190,147,bib_number_0008.jpg,5184,3456
bib_number,1793,2605,363,393,bib_number_0009.jpg,5184,3456
bib_number,1858,1655,229,216,bib_number_0010.jpg,5184,3456
bib_number,3309,1577,238,173,bib_number_0010.jpg,5184,3456
bib_number,2851,1469,138,91,bib_number_0010.jpg,5184,3456
bib_number,2069,1909,276,220,bib_number_0011.jpg,5184,3456
bib_number,1866,2255,492,376,bib_number_0012.jpg,5184,3456
bib_number,3879,2519,259,203,bib_number_0013.jpg,5184,3456
bib_number,3309,2419,177,181,bib_number_0013.jpg,5184,3456
bib_number,3054,2367,151,138,bib_number_0013.jpg,5184,3456
bib_number,2709,2398,78,130,bib_number_0013.jpg,5184,3456
bib_number,2730,2441,147,183,bib_number_0013.jpg,5184,3456
bib_number,1395,2074,99,112,bib_number_0013.jpg,5184,3456
bib_number,1041,2069,82,143,bib_number_0013.jpg,5184,3456
bib_number,708,2121,130,104,bib_number_0013.jpg,5184,3456
bib_number,13,2043,168,151,bib_number_0013.jpg,5184,3456
bib_number,2026,2225,86,100,bib_number_0013.jpg,5184,3456
bib_number,1642,2143,69,203,bib_number_0013.jpg,5184,3456
bib_number,3661,2322,51,180,bib_number_0013.jpg,5184,3456
bib_number,2799,2091,104,143,bib_number_0014.jpg,5184,3456
bib_number,3305,2121,78,93,bib_number_0014.jpg,5184,3456
bib_number,3644,2199,45,86,bib_number_0014.jpg,5184,3456
bib_number,3402,2203,93,76,bib_number_0014.jpg,5184,3456
bib_number,3212,2218,50,84,bib_number_0014.jpg,5184,3456
bib_number,2938,2264,123,106,bib_number_0014.jpg,5184,3456
